"inventory_position","shop_domain","product_key","product_id","product_gid","Handle","product_url","collection_url","canonical_url","title_current","vendor","product_type","tags","published_at","created_at","updated_at","variant_count","image_count","first_image_url","min_price","max_price","available","source","discovery_status","processing_status","notes","discovered_at"
"119","jeminise.com","jeminise.com+custom-trucking-semi-truck-breaking-through-stone-wall-comforter-7a6b616ec4-7a6b616ec4","8835559260359","","custom-trucking-semi-truck-breaking-through-stone-wall-comforter-7a6b616ec4-7a6b616ec4","https://jeminise.com/products/custom-trucking-semi-truck-breaking-through-stone-wall-comforter-7a6b616ec4-7a6b616ec4","https://jeminise.com/collections/all/products/custom-trucking-semi-truck-breaking-through-stone-wall-comforter-7a6b616ec4-7a6b616ec4","","Custom Trucking Semi Truck Breaking Through Stone Wall Comforter design 1","Jeminise","Comforter","amazon-import, amazon-parent-b0ds43sc11, Comforter Set, Custom Blanket, Dad Gift, Sports Comforter","2026-07-27T01:41:46-05:00","2026-07-27T01:32:43-05:00","2026-09-06T11:40:41-05:00","48","7","https://cdn.shopify.com/s/files/1/0792/5098/1063/files/64798931108d494249f5b0700040fbb5b72be151e6a92f9dddc29728c8a2e634.jpg?v=1785133965","36.90","151.90","TRUE","collections/all/products.json","DISCOVERED","DISCOVERED","","2026-09-06T23:41:32.4166246+07:00"
"120","jeminise.com","jeminise.com+custom-trucking-semi-truck-breaking-through-stone-wall-comforter-01281fb2d3-01281fb2d3","8835560276167","","custom-trucking-semi-truck-breaking-through-stone-wall-comforter-01281fb2d3-01281fb2d3","https://jeminise.com/products/custom-trucking-semi-truck-breaking-through-stone-wall-comforter-01281fb2d3-01281fb2d3","https://jeminise.com/collections/all/products/custom-trucking-semi-truck-breaking-through-stone-wall-comforter-01281fb2d3-01281fb2d3","","Custom Trucking Semi Truck Breaking Through Stone Wall Comforter design 2","Jeminise","Comforter","amazon-import, amazon-parent-b0ds43sc11, Comforter Set, Custom Blanket, Dad Gift, Personalized Blanket, Sports Comforter","2026-07-27T01:41:47-05:00","2026-07-27T01:33:50-05:00","2026-09-06T11:40:41-05:00","48","7","https://cdn.shopify.com/s/files/1/0792/5098/1063/files/61cfa1e5652b3ee7840107df63fda2bfb8cab4a35cb4a071430717a13e9de438.jpg?v=1785134032","36.90","151.90","TRUE","collections/all/products.json","DISCOVERED","DISCOVERED","","2026-09-06T23:41:32.4166246+07:00"
"121","jeminise.com","jeminise.com+custom-trucking-semi-truck-breaking-through-stone-wall-vintage-comforter-28a367022b-28a367022b","8835553263815","","custom-trucking-semi-truck-breaking-through-stone-wall-vintage-comforter-28a367022b-28a367022b","https://jeminise.com/products/custom-trucking-semi-truck-breaking-through-stone-wall-vintage-comforter-28a367022b-28a367022b","https://jeminise.com/collections/all/products/custom-trucking-semi-truck-breaking-through-stone-wall-vintage-comforter-28a367022b-28a367022b","","Custom Trucking Semi Truck Breaking Through Stone Wall Vintage Comforter","Jeminise","Comforter","amazon-import, amazon-parent-b0ds43sc11, Comforter Set, Custom Blanket, Personalized Blanket, Sports Comforter","2026-07-27T01:41:44-05:00","2026-07-27T01:13:48-05:00","2026-09-06T11:40:41-05:00","48","7","https://cdn.shopify.com/s/files/1/0792/5098/1063/files/f9c2de4b8fca94491645b16f68b222a2a8f2c0f2c1c7ca965804ab9fdffa4100.jpg?v=1785132830","36.90","151.90","TRUE","collections/all/products.json","DISCOVERED","DISCOVERED","","2026-09-06T23:41:32.4166246+07:00"
"122","jeminise.com","jeminise.com+custom-trucking-semi-truck-centered-on-chevron-background-comforter-cfef0beab9-cfef0beab9","8835558965447","","custom-trucking-semi-truck-centered-on-chevron-background-comforter-cfef0beab9-cfef0beab9","https://jeminise.com/products/custom-trucking-semi-truck-centered-on-chevron-background-comforter-cfef0beab9-cfef0beab9","https://jeminise.com/collections/all/products/custom-trucking-semi-truck-centered-on-chevron-background-comforter-cfef0beab9-cfef0beab9","","Custom Trucking Semi Truck Centered on Chevron Background Comforter","Jeminise","Comforter","Comforter Set, Custom Blanket, Dad Gift, Family Blanket, Personalized Blanket, Sports Comforter","2026-07-27T01:41:46-05:00","2026-07-27T01:30:25-05:00","2026-09-06T11:40:41-05:00","48","7","https://cdn.shopify.com/s/files/1/0792/5098/1063/files/1862d240d68540d29289e49b1720ec443c9161d27cbf293dee79f245738a053e.jpg?v=1785133827","36.90","151.90","TRUE","collections/all/products.json","DISCOVERED","DISCOVERED","","2026-09-06T23:41:32.4166246+07:00"
"123","jeminise.com","jeminise.com+custom-trucking-semi-truck-on-metallic-mesh-background-comforter-21d8f6bab6-21d8f6bab6","8835554345159","","custom-trucking-semi-truck-on-metallic-mesh-background-comforter-21d8f6bab6-21d8f6bab6","https://jeminise.com/products/custom-trucking-semi-truck-on-metallic-mesh-background-comforter-21d8f6bab6-21d8f6bab6","https://jeminise.com/collections/all/products/custom-trucking-semi-truck-on-metallic-mesh-background-comforter-21d8f6bab6-21d8f6bab6","","Custom Trucking Semi Truck on Metallic Mesh Background Comforter","Jeminise","Comforter","amazon-import, amazon-parent-b0ds43sc11, Comforter Set, Custom Blanket, Dad Gift, Personalized Blanket, Sports Comforter","2026-07-27T01:41:45-05:00","2026-07-27T01:16:18-05:00","2026-09-06T11:40:41-05:00","48","7","https://cdn.shopify.com/s/files/1/0792/5098/1063/files/c1922306dc0a397837af905e5e6342fafb647a7f1c2031512b1da8e16085715a.jpg?v=1785132980","36.90","151.90","TRUE","collections/all/products.json","DISCOVERED","DISCOVERED","","2026-09-06T23:41:32.4166246+07:00"
"124","jeminise.com","jeminise.com+custom-trucking-semi-truck-on-textured-metallic-background-comforter-5ee1903c53-5ee1903c53","8835553067207","","custom-trucking-semi-truck-on-textured-metallic-background-comforter-5ee1903c53-5ee1903c53","https://jeminise.com/products/custom-trucking-semi-truck-on-textured-metallic-background-comforter-5ee1903c53-5ee1903c53","https://jeminise.com/collections/all/products/custom-trucking-semi-truck-on-textured-metallic-background-comforter-5ee1903c53-5ee1903c53","","Custom Trucking Semi Truck on Textured Metallic Background Comforter","Jeminise","Comforter","amazon-import, amazon-parent-b0ds43sc11, Comforter Set, Custom Comforter, Personalised Gift, Sports Comforter, Trucker Bedding","2026-07-27T01:41:44-05:00","2026-07-27T01:12:31-05:00","2026-09-06T11:40:41-05:00","48","7","https://cdn.shopify.com/s/files/1/0792/5098/1063/files/57d38e66f2b34394bb485228e838a7ae63fbae56dfc5a6d11d528c6d41e4225a.jpg?v=1785132753","36.90","151.90","TRUE","collections/all/products.json","DISCOVERED","DISCOVERED","","2026-09-06T23:41:32.4166246+07:00"
"125","jeminise.com","jeminise.com+custom-trucking-semi-truck-under-starry-night-sky-comforter-6bbe1b0cd5-6bbe1b0cd5","8835550511303","","custom-trucking-semi-truck-under-starry-night-sky-comforter-6bbe1b0cd5-6bbe1b0cd5","https://jeminise.com/products/custom-trucking-semi-truck-under-starry-night-sky-comforter-6bbe1b0cd5-6bbe1b0cd5","https://jeminise.com/collections/all/products/custom-trucking-semi-truck-under-starry-night-sky-comforter-6bbe1b0cd5-6bbe1b0cd5","","Custom Trucking Semi Truck Under Starry Night Sky Comforter","Jeminise","Comforter","amazon-import, amazon-parent-b0ds43sc11, Comforter Set, Custom Blanket, Personalized Blanket, Sports Comforter","2026-07-27T01:41:41-05:00","2026-07-27T01:04:09-05:00","2026-09-06T11:40:41-05:00","48","7","https://cdn.shopify.com/s/files/1/0792/5098/1063/files/66486682f9ef934c1eee08c4d8d1b66c4f2c0764b327966d8b42831f194ce09c.jpg?v=1785132251","36.90","151.90","TRUE","collections/all/products.json","DISCOVERED","DISCOVERED","","2026-09-06T23:41:32.4166246+07:00"
"126","jeminise.com","jeminise.com+cardinal-christmas-quilt-set-7237701d00-7237701d00","8834711421127","","cardinal-christmas-quilt-set-7237701d00-7237701d00","https://jeminise.com/products/cardinal-christmas-quilt-set-7237701d00-7237701d00","https://jeminise.com/collections/all/products/cardinal-christmas-quilt-set-7237701d00-7237701d00","","Custom Two Cardinals on Holly Branches Quilt","Jeminise","Quilt","amazon-import, amazon-parent-b0djpc8jwx, Christmas Blanket, Christmas Quilt, Couple Blanket, Personalized Blanket, Quilt Set, Wildlife Quilt","2026-07-26T17:08:20-05:00","2026-07-26T15:50:24-05:00","2026-09-06T11:40:41-05:00","15","7","https://cdn.shopify.com/s/files/1/0792/5098/1063/files/118574be8aa324483555a5c07a7e0f89b235f456f217c4e560b5d20b9b8caca2.jpg?v=1785099027","51.90","126.90","TRUE","collections/all/products.json","DISCOVERED","DISCOVERED","","2026-09-06T23:41:32.4166246+07:00"
"127","jeminise.com","jeminise.com+custom-wildlife-wolf-head-close-up-portrait-comforter-3233b9edb7-3233b9edb7","8837116854471","","custom-wildlife-wolf-head-close-up-portrait-comforter-3233b9edb7-3233b9edb7","https://jeminise.com/products/custom-wildlife-wolf-head-close-up-portrait-comforter-3233b9edb7-3233b9edb7","https://jeminise.com/collections/all/products/custom-wildlife-wolf-head-close-up-portrait-comforter-3233b9edb7-3233b9edb7","","Custom Wildlife Wolf Head Close Up Portrait Quilt","Jeminise","Quilt","amazon-import, amazon-parent-b0d6txgk88, Custom Blanket, Family Blanket, Personalized Blanket, Quilt Set, Wildlife Quilt","2026-07-27T14:50:46-05:00","2026-07-27T14:39:57-05:00","2026-09-06T11:40:41-05:00","10","5","https://cdn.shopify.com/s/files/1/0792/5098/1063/files/d98912080910bd4204041b4cc5fda4e079916726c4bbf96a96c48300c109b9a3.jpg?v=1785181200","49.90","109.90","TRUE","collections/all/products.json","DISCOVERED","DISCOVERED","","2026-09-06T23:41:32.4166246+07:00"
"128","jeminise.com","jeminise.com+custom-wildlife-wolf-head-close-up-with-geometric-comforter-f005bbb79d-f005bbb79d","8837129535687","","custom-wildlife-wolf-head-close-up-with-geometric-comforter-f005bbb79d-f005bbb79d","https://jeminise.com/products/custom-wildlife-wolf-head-close-up-with-geometric-comforter-f005bbb79d-f005bbb79d","https://jeminise.com/collections/all/products/custom-wildlife-wolf-head-close-up-with-geometric-comforter-f005bbb79d-f005bbb79d","","Custom Wildlife Wolf Head Close Up with Geometric Quilt","Jeminise","Quilt","amazon-import, amazon-parent-b0d6txgk88, Custom Blanket, Family Blanket, Personalized Blanket, Quilt Set, Wildlife Quilt","2026-07-27T14:50:47-05:00","2026-07-27T14:43:11-05:00","2026-09-06T11:40:41-05:00","1","5","https://cdn.shopify.com/s/files/1/0792/5098/1063/files/fb99d33be77ccc490c5313b387c1b9a092e5691e9d9e6ec2620bba5259c62ca7.jpg?v=1785181393","49.90","49.90","TRUE","collections/all/products.json","DISCOVERED","DISCOVERED","","2026-09-06T23:41:32.4166246+07:00"
"129","jeminise.com","jeminise.com+custom-wildlife-wolf-head-with-feathers-in-profile-comforter-0b1ab59a17-0b1ab59a17","8837134844103","","custom-wildlife-wolf-head-with-feathers-in-profile-comforter-0b1ab59a17-0b1ab59a17","https://jeminise.com/products/custom-wildlife-wolf-head-with-feathers-in-profile-comforter-0b1ab59a17-0b1ab59a17","https://jeminise.com/collections/all/products/custom-wildlife-wolf-head-with-feathers-in-profile-comforter-0b1ab59a17-0b1ab59a17","","Custom Wildlife Wolf Head with Feathers in Profile Quilt","Jeminise","Quilt","amazon-import, amazon-parent-b0d6txgk88, Custom Blanket, Quilt Set, Wildlife Quilt, Wolf Native Quilt","2026-07-27T14:50:48-05:00","2026-07-27T14:44:29-05:00","2026-09-06T11:40:41-05:00","10","5","https://cdn.shopify.com/s/files/1/0792/5098/1063/files/1253d3cdaec810d23a956125b83478f66f286ecb5f5ed21d03a3f7393ca515f1.jpg?v=1785181472","49.90","109.90","TRUE","collections/all/products.json","DISCOVERED","DISCOVERED","","2026-09-06T23:41:32.4166246+07:00"
"130","jeminise.com","jeminise.com+custom-wolf-head-centered-in-dreamcatcher-comforter-be6b37a3e1-be6b37a3e1","8837122195655","","custom-wolf-head-centered-in-dreamcatcher-comforter-be6b37a3e1-be6b37a3e1","https://jeminise.com/products/custom-wolf-head-centered-in-dreamcatcher-comforter-be6b37a3e1-be6b37a3e1","https://jeminise.com/collections/all/products/custom-wolf-head-centered-in-dreamcatcher-comforter-be6b37a3e1-be6b37a3e1","","Custom Wolf Head Centered in Dreamcatcher Quilt","Jeminise","Quilt","amazon-import, amazon-parent-b0d6txgk88, Custom Blanket, Family Blanket, Personalized Blanket, Quilt Set, Wildlife Quilt","2026-07-27T14:50:47-05:00","2026-07-27T14:41:28-05:00","2026-09-06T11:40:41-05:00","10","5","https://cdn.shopify.com/s/files/1/0792/5098/1063/files/020fde2da418c08d9376ad45c1918438d55d39a2b4217c6ecc488895a8b7ff9b.jpg?v=1785181290","49.90","109.90","TRUE","collections/all/products.json","DISCOVERED","DISCOVERED","","2026-09-06T23:41:32.4166246+07:00"
"131","jeminise.com","jeminise.com+custom-wolf-wearing-headdress-centered-close-up-comforter-with-wolf-head-2d14ed690a-2d14ed690a","8837155815623","","custom-wolf-wearing-headdress-centered-close-up-comforter-with-wolf-head-2d14ed690a-2d14ed690a","https://jeminise.com/products/custom-wolf-wearing-headdress-centered-close-up-comforter-with-wolf-head-2d14ed690a-2d14ed690a","https://jeminise.com/collections/all/products/custom-wolf-wearing-headdress-centered-close-up-comforter-with-wolf-head-2d14ed690a-2d14ed690a","","Custom Wolf Wearing Headdress Centered Close Up Quilt with Wolf Head","Jeminise","Quilt","amazon-import, amazon-parent-b0d6txgk88, Custom Blanket, Personalized Blanket, Quilt Set, Wildlife Comforter, Wildlife Quilt","2026-07-27T14:50:51-05:00","2026-07-27T14:49:38-05:00","2026-09-06T11:40:41-05:00","10","5","https://cdn.shopify.com/s/files/1/0792/5098/1063/files/92889ae2e14818c2ed38210a813cef7474bdb31334189e1106e1b8056cb8d48a.jpg?v=1785181780","49.90","109.90","TRUE","collections/all/products.json","DISCOVERED","DISCOVERED","","2026-09-06T23:41:32.4166246+07:00"
"132","jeminise.com","jeminise.com+decorative-softball-bedding-set-bright-teal-yellow-sports-comforter","8867219341511","","decorative-softball-bedding-set-bright-teal-yellow-sports-comforter","https://jeminise.com/products/decorative-softball-bedding-set-bright-teal-yellow-sports-comforter","https://jeminise.com/collections/all/products/decorative-softball-bedding-set-bright-teal-yellow-sports-comforter","","Decorative Softball Bedding Set – Bright Teal Yellow Sports Comforter","Jeminise","Comforter Sets","amazon-import, amazon-parent-b0cjnfgzvk, Comforter Set, Easy Care, Softball Fan, Sports Bed Set, Sports Comforter","2026-08-20T12:05:53-05:00","2026-08-20T11:58:13-05:00","2026-09-06T11:40:41-05:00","12","7","https://cdn.shopify.com/s/files/1/0792/5098/1063/files/ec97adcabc8efa3e254940c29049d3f991d3a9337b05911f84ea8ee1e4dc827f.jpg?v=1787245095","61.90","121.90","TRUE","collections/all/products.json","DISCOVERED","DISCOVERED","","2026-09-06T23:41:32.4166246+07:00"
"133","jeminise.com","jeminise.com+desert-cactus-printed-quilt-set-vibrant-cactus-flower-quilt","8859639873735","","desert-cactus-printed-quilt-set-vibrant-cactus-flower-quilt","https://jeminise.com/products/desert-cactus-printed-quilt-set-vibrant-cactus-flower-quilt","https://jeminise.com/collections/all/products/desert-cactus-printed-quilt-set-vibrant-cactus-flower-quilt","","Desert Cactus Printed Quilt Set, Vibrant Cactus & Flower Quilt","Jeminise","Quilt Sets","amazon-import, amazon-parent-b0fj1r1bh2, Cactus, Easy Care, Floral Quilt, Great Gift Idea, Nature-Inspired, Quilt Set, Southwestern Style","2026-08-12T14:14:34-05:00","2026-08-12T14:11:56-05:00","2026-09-06T11:40:41-05:00","20","7","https://cdn.shopify.com/s/files/1/0792/5098/1063/files/18de86df55ee2186c85090364933216593d0955584ba88ec7dd6634f2a6788a1.jpg?v=1786561918","56.90","126.90","TRUE","collections/all/products.json","DISCOVERED","DISCOVERED","","2026-09-06T23:41:32.4166246+07:00"
"134","jeminise.com","jeminise.com+dragonfly-couple-quilt-set-dragonflies-patchwork-style-quilt-set","8867097346247","","dragonfly-couple-quilt-set-dragonflies-patchwork-style-quilt-set","https://jeminise.com/products/dragonfly-couple-quilt-set-dragonflies-patchwork-style-quilt-set","https://jeminise.com/collections/all/products/dragonfly-couple-quilt-set-dragonflies-patchwork-style-quilt-set","","Dragonfly Couple Quilt Set, Dragonflies Patchwork Style Quilt Set","Jeminise","Quilt Sets","amazon-import, amazon-parent-b0dr8q4jxb, Anniversary Gift, Birthday Gift, Christmas Gift, Couples & Family Blankets, Farmhouse Quilt, Personalized Blanket, Quilt Set","2026-08-20T09:04:10-05:00","2026-08-20T08:50:53-05:00","2026-09-06T11:40:41-05:00","20","7","https://cdn.shopify.com/s/files/1/0792/5098/1063/files/47c6483ee1ab65c91b228997718a0cc0a8da1a6a6088e37b690c9477e05a9ae2.jpg?v=1787233856","54.90","124.90","TRUE","collections/all/products.json","DISCOVERED","DISCOVERED","","2026-09-06T23:41:32.4166246+07:00"
"135","jeminise.com","jeminise.com+dragonfly-patchwork-pattern-quilt-set-animal-style-dragonfly-quilt","8867094200519","","dragonfly-patchwork-pattern-quilt-set-animal-style-dragonfly-quilt","https://jeminise.com/products/dragonfly-patchwork-pattern-quilt-set-animal-style-dragonfly-quilt","https://jeminise.com/collections/all/products/dragonfly-patchwork-pattern-quilt-set-animal-style-dragonfly-quilt","","Dragonfly Patchwork Pattern Quilt Set, Animal Style, Dragonfly Quilt","Jeminise","Quilt Sets","amazon-import, amazon-parent-b0dr8q4jxb, Custom Quilt, Dragonfly, Farmhouse Print, Gift For Family, Personalized Quilt, Quilt Set, Wildlife Quilt","2026-08-20T09:04:00-05:00","2026-08-20T08:47:04-05:00","2026-09-06T11:40:41-05:00","20","7","https://cdn.shopify.com/s/files/1/0792/5098/1063/files/b404a8fba42f9d481701bdd09ae871424aa17c514ee39c8987c4253369610ee9.jpg?v=1787233627","54.90","124.90","TRUE","collections/all/products.json","DISCOVERED","DISCOVERED","","2026-09-06T23:41:32.4166246+07:00"
"136","jeminise.com","jeminise.com+dragonfly-patchwork-quilt-set-animal-patchwork-bedset-dragonfly","8867095216327","","dragonfly-patchwork-quilt-set-animal-patchwork-bedset-dragonfly","https://jeminise.com/products/dragonfly-patchwork-quilt-set-animal-patchwork-bedset-dragonfly","https://jeminise.com/collections/all/products/dragonfly-patchwork-quilt-set-animal-patchwork-bedset-dragonfly","","Dragonfly Patchwork Quilt Set, Animal Patchwork Bedset - Dragonfly","Jeminise","Quilt Sets","amazon-import, amazon-parent-b0dr8q4jxb, Custom Blanket, Daughter Gift, Farmhouse Quilt, Personalized Blanket, Quilt Set, Wildlife Quilt","2026-08-20T09:04:06-05:00","2026-08-20T08:48:18-05:00","2026-09-06T11:40:41-05:00","20","7","https://cdn.shopify.com/s/files/1/0792/5098/1063/files/0a3408f9531e3a0c073fefe9e8b45e68486840fbce54d055d8d9bfce089f279b.jpg?v=1787233701","54.90","124.90","TRUE","collections/all/products.json","DISCOVERED","DISCOVERED","","2026-09-06T23:41:32.4166246+07:00"
